# RUN_ID: RUN_001
#               K               V           V_ext           V_int               E            E_mu             K/N             V/N             E/N               N             N^2         density
 2.99237404E+02 -4.17045815E+02  0.00000000E+00 -4.14177231E+02 -1.17808411E+02 -1.18168411E+02  1.66243002E+01 -2.31692119E+01 -6.54491172E+00  1.80000000E+01  3.24000000E+02  2.47275000E-02
 2.81934208E+02 -4.11117670E+02  0.00000000E+00 -4.04346308E+02 -1.29183462E+02 -1.29543462E+02  1.56630116E+01 -2.28398706E+01 -7.17685903E+00  1.80000000E+01  3.24000000E+02  2.47275000E-02
 2.93939161E+02 -4.12064653E+02  0.00000000E+00 -4.06923942E+02 -1.18125493E+02 -1.18485493E+02  1.63299534E+01 -2.28924807E+01 -6.56252737E+00  1.80000000E+01  3.24000000E+02  2.47275000E-02
 2.58157991E+02 -3.82280200E+02  0.00000000E+00 -3.82122503E+02 -1.24122208E+02 -1.24470408E+02  1.48711787E+01 -2.19376323E+01 -7.06645363E+00  1.74100000E+01  3.03350000E+02  2.39169875E-02
 2.63007124E+02 -3.61867135E+02  0.00000000E+00 -3.60681829E+02 -9.88600110E+01 -9.92000110E+01  1.54710073E+01 -2.12863021E+01 -5.81529477E+00  1.70000000E+01  2.89000000E+02  2.33537500E-02
